Date,Hour,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
7/23/2024,12:00:00,1,6.24,5.06,7.34,-4.33,-5.29,-1.36,-2.47,-4.4,1.02,3.51,0.97,5.81,207.35,140.68,228.08,34.11,9.27,70,5.91,1.37,17.54,275.5,268.2,385.2,31800,10485,932057
7/23/2024,18:00:00,1,15.37,5.09,18.64,-6.36,-15.2,2.07,-5.86,-14.6,2.12,6.93,0.99,12.01,215.92,169.32,279.02,29.25,10,41.77,18.85,2.69,24.84,293.2,269,325,40491,17964,388137
7/24/2024,0:00:00,1,16.66,14.12,19.03,5.22,-7.5,10.05,-12.99,-15.29,-10.09,7.38,1.94,12.4,282.59,237.34,312.5,26.07,7.57,44.92,8.84,3.23,14.18,320.1,293.1,332.7,26515,19961,38718
7/24/2024,6:00:00,1,12.64,9.16,14.46,8.85,6.79,10.05,-8.43,-11.3,-3.36,1.16,-1.32,3.82,318.45,304.41,338.85,5.24,-5.51,21.32,8.31,4.68,12.2,322.5,308.5,352.4,22942,16659,136191
7/24/2024,12:00:00,1,7.33,5.06,9.39,4.12,-5.4,8.89,-0.82,-4.26,4.27,5.14,-0.94,7.38,344.46,1.25,358.73,45.95,-7.11,73.68,8.01,3.38,10.65,352.1,297.4,359.5,27382,12343,145142
7/24/2024,18:00:00,1,7.86,4.83,9.54,-2.23,-5.25,3.38,-5.34,-8.6,-1.39,4.13,-0.01,7.08,253.48,208.04,319.4,34.62,-0.08,72.44,8.27,2.93,11.35,297.8,287.2,319.2,29797,13081,56429
7/25/2024,0:00:00,1,6.96,3.99,9.31,0.82,-2.91,4.52,-5.64,-7.55,6.05,3.05,-4.13,6.59,276.48,102.3,322.97,26.72,-40.71,68.03,6.69,4.95,12.44,317,302.5,331,56207,24752,175995
7/25/2024,6:00:00,1,10.06,7.31,11.09,-1.85,-6.58,1.08,-3.88,-6.83,5.17,8.95,4.68,10.63,234.24,115.66,282.39,60.22,38.95,80.04,5.76,3.05,9.52,316.7,293.5,327,27161,20562,60076
7/25/2024,12:00:00,1,11.28,4.81,13.09,-4.94,-8.94,2.97,7.21,-7.6,10.15,-2.57,-10.2,9.8,131.86,88.74,292.43,-13.03,-60.91,63.12,5.09,2.07,8.14,406.8,321.7,452.2,118341,19982,255160
7/25/2024,18:00:00,1,14.2,12,20.13,-7.19,-10.1,-0.69,10.3,2.13,17.61,2.29,-13.02,14.09,124.51,94.51,160.48,9.33,-60.58,62.75,8.86,4.99,15.38,417.6,395.3,478.7,140780,95157,650713
7/26/2024,0:00:00,1,12.62,6.71,17.43,3.03,-8.44,10.53,6.84,-6.87,15.62,-6.02,-14.16,7.91,61.59,5.44,353.53,-28.98,-67.12,46.84,13.78,0.45,22.77,504.5,462.2,593.9,370846,5000,658737
7/26/2024,6:00:00,1,6.06,1.99,7.21,5.42,-6.02,6.47,0.6,-2.65,3.73,-0.28,-2.94,3.79,26.14,0.43,359.16,-2.94,-30.8,33.55,7.35,0.51,14.18,546,521.8,594.9,293604,5000,536795
7/26/2024,12:00:00,1,6.4,5.11,7.34,-1.96,-4.87,1.97,3.9,-0.18,6.93,-3.65,-6.69,2.35,117.08,24.79,178.95,-36.6,-83.95,20.35,12.77,10.87,15.21,529.6,519.9,540.6,255288,206662,326263
7/26/2024,18:00:00,1,5.88,5.04,6.35,-4.19,-5.73,0.25,2.88,-0.72,5.85,1.68,-2.88,4.8,141.39,85.96,194.19,17.01,-29.57,59.97,10.17,8.47,11.75,506.8,482.9,534.1,288809,232840,326070
7/27/2024,0:00:00,1,6.55,4.62,7.54,-0.82,-5.93,4.01,4.09,-3.83,6.28,1.58,-4.22,5.97,113.36,37.65,304.99,13.28,-43.87,70.03,9.66,8.08,11.32,488.1,457.9,513.4,205072,60453,354970
7/27/2024,6:00:00,1,7.13,5.67,8.22,-0.01,-3.8,5.17,5.41,-1.7,7.47,-4.22,-7.49,1.2,85,17.04,351.65,-36.55,-76.34,9.31,7.18,5.55,11.07,452.7,426.5,495.5,88946,51503,275324
7/27/2024,12:00:00,1,6.56,5.55,7.85,-4.27,-6.53,2.31,3.35,-1.01,6.14,1.8,-6.48,4.86,134.16,46.04,194.59,15.54,-80.36,49.83,6.56,5.21,8.49,428.9,413,470.9,110091,85062,167714
7/27/2024,18:00:00,1,5.36,4.04,6.55,-0.03,-3.93,3.73,4.86,-3.06,6.33,1.05,-2.94,4,91.93,46.54,220.97,11.33,-36.56,54.23,5.54,3.74,7.39,431.7,408.6,455.7,105938,73898,176303
7/28/2024,0:00:00,1,4.74,3.25,5.54,-2.11,-4.75,3.58,3.19,-0.87,5.45,0.81,-4.31,4.23,125.87,42.82,201.16,10.07,-65.13,63.09,4.43,1.73,6.5,420.7,400.9,453.7,123734,52414,273076
7/28/2024,6:00:00,1,4.29,3.19,4.91,-1.06,-4.11,3.74,2.82,-3.62,4.5,-0.03,-3.81,2.92,105.19,9.73,352.91,-0.44,-60.21,42.5,5.23,3.82,6.75,422.3,400.5,443.8,118146,66616,183895
7/28/2024,12:00:00,1,4.47,2.58,5.16,1.91,-2,4.68,1.76,-2.05,4.59,-2.12,-4.84,2.72,42.97,0.83,358.37,-31.91,-85.35,37.34,6.51,5.44,8.02,423.9,400.1,448.8,94005,60970,153476
7/28/2024,18:00:00,1,5.6,4.06,6.05,-0.48,-4.96,3.29,3.03,-2.52,5.62,-3.45,-5.75,2.73,98.93,8,354.78,-40.69,-81.79,29.77,6.56,3.91,7.99,406.4,381.9,428.8,81995,32315,142933
7/29/2024,0:00:00,1,4.98,4.22,5.64,-3.09,-5.42,5.17,1.47,-2.9,4.69,0.64,-4.67,3.95,143.84,7.57,252.96,7.06,-78.43,54.76,3.63,0.39,7.82,385.7,329.5,427.5,45214,5000,118762
7/29/2024,6:00:00,1,5.12,3.82,6.44,-2.76,-5.44,1.59,-0.45,-3.66,4.88,-2.89,-5.29,4.85,190.38,56.19,350.84,-38.4,-82.59,50.23,2.26,0.67,4.98,374.9,357.4,397.8,55588,9075,122162
7/29/2024,12:00:00,1,6.58,5.64,7.15,-3.89,-6.09,-0.15,2.34,-5.19,5.85,3.69,-4.73,5.96,154.32,90.59,241.76,35.44,-48.04,61.13,4.9,1.5,6.42,370.3,328.9,382.3,77168,13153,126708
7/29/2024,18:00:00,1,4.96,4.39,13.42,-4.08,-8,-2.24,1.19,-0.64,6.61,-2.24,-4.4,11.29,163,116.35,191.51,-27.4,-58.79,58.34,0.66,0.31,20.91,404.4,316.5,463.4,16184,5000,293583
7/30/2024,0:00:00,1,14.63,9.74,17.37,2.39,-10.81,11.84,-8.66,-15.03,16.18,-4.45,-10.74,11.63,278.69,34.67,344.35,-18.48,-61.4,54.32,20.87,13.75,30.64,486.4,412.9,505,123197,59321,215895
7/30/2024,6:00:00,1,11.32,8.91,12.59,-0.74,-8.91,6.95,-10.18,-12.61,-2.12,-2.38,-5.7,3.51,265.57,192.53,321.22,-12.78,-29.59,20.9,24.4,9.97,29.4,462.6,450.2,490.7,64154,44488,127229
7/30/2024,12:00:00,1,8.69,7.03,10.3,-7.47,-9.28,-3.74,-4.31,-7,-1.79,0.16,-2.75,2.72,212.74,189.9,239.81,1.08,-20.89,16.53,14.72,11.63,17.66,452.9,437.6,490.6,59530,38379,129085
7/30/2024,18:00:00,1,6.47,5.19,9.24,-4.88,-7.85,-2.57,-3.69,-6.75,1.18,2.34,-1.75,4.21,211.61,164.75,246.54,20.28,-13.83,38.19,13.95,7.09,15.55,426.8,409.6,440.2,51652,34712,67508
7/31/2024,0:00:00,1,6.83,6.24,7.25,-2.8,-5.73,1.22,5.33,-2.81,7.11,2.79,-0.09,4.21,122.64,79.84,209.37,24.85,-0.75,40.06,6.22,3.73,10.45,439.6,402.4,460.7,65955,29881,137795
7/31/2024,6:00:00,1,6.7,5.93,9.18,-1.91,-5.84,0.23,6.03,4.55,9.07,1.2,-1.51,3.83,108.11,83.61,141.52,10.63,-14.53,27.4,3.81,1.44,8.44,432.6,391.5,460,138122,13657,343355
7/31/2024,12:00:00,1,10.17,6.04,16.26,-2.06,-7.14,10.12,5.05,-11.77,13.94,2.59,-8.02,13.13,109.54,12.22,345.88,17.26,-54.34,82.82,13.02,5.2,20.26,468.1,439.1,497.1,115430,75435,211067
7/31/2024,18:00:00,1,12.67,8.61,14.99,-3.13,-9.16,3.62,-8.1,-14.14,-2.76,-2.57,-12.91,8.96,249.02,204.77,303.47,-10.56,-66.6,66.74,16.79,10.9,29.68,466.5,448.8,487.6,66313,30912,119106
8/1/2024,0:00:00,1,9.51,6.13,12.39,-0.78,-8.06,3.62,1.52,-9.55,9.62,-3.7,-9.07,10.03,123.79,15.64,332.54,-25.82,-76.79,79.94,17.09,9.98,27.88,452.1,433.3,476.1,37623,12819,87016
8/1/2024,6:00:00,1,8.19,6.15,10.04,0.61,-2.05,3.22,6.41,-5.3,9.56,4.41,-5.16,7.34,85.25,60.06,257.7,33.79,-40.43,78.09,14.64,11.02,21.49,420.2,407.5,436.3,27129,18321,57229
8/1/2024,12:00:00,1,8.12,5.84,11.79,-0.91,-8.85,5.34,5.01,-2.98,8.69,5.06,-1.67,8.27,103,36.91,209.68,38.73,-15.2,55.48,12.6,9.05,25.02,405.8,353.5,443.6,36863,20001,243481
8/1/2024,18:00:00,1,10.03,5.71,11.94,-6.41,-8.24,-3.27,0.75,-2.23,7.12,7.44,0.75,8.75,168.42,120.26,200.6,44.86,8.06,62.38,13.7,7.73,22.15,428.9,420.9,446.3,63936,26222,103390
8/2/2024,0:00:00,1,5.03,1.64,7.14,-4.01,-5.41,-0.78,1.68,-1.77,5.57,0.65,-3.74,2.79,155.75,106.02,232.07,6.96,-39.84,43.94,21.21,15.65,25.48,425.8,415.7,432.2,76616,60847,104377
8/2/2024,6:00:00,1,7.4,6.09,8.22,-6.65,-7.48,-2.53,3.3,0.82,6.5,0.83,-2.89,2.84,149.35,111.05,172.58,6.6,-21.88,23.17,10.05,7.21,15.76,429.1,409.3,439.4,73461,60793,101049
8/2/2024,12:00:00,1,6.46,4.03,7.54,1.72,-4.65,5.14,4.45,-6.26,7.29,0.15,-5.02,4.19,50.04,16.97,348.59,1.27,-50.15,62.27,5.83,3.33,8.04,393.5,382.8,424.6,59129,32143,99952
8/2/2024,18:00:00,1,5.52,3.04,6.55,0.65,-1.41,4.33,-3.99,-6.08,6.31,-0.35,-2.55,3.71,298.43,75.06,338.89,-3.97,-27.47,50.45,7.09,3.77,15.13,389.6,382.5,396.3,39104,28127,71191
8/3/2024,0:00:00,1,6.3,5.6,7.33,-0.87,-6.02,3.98,5.02,-1.44,6.68,1.44,-6.49,4.64,106.34,49.25,273.38,13.54,-85.5,49.74,2.95,0.44,6.53,376.7,326.6,408.2,37666,5000,68659
8/3/2024,6:00:00,1,6.16,5.55,7.08,-3.47,-5.25,-1.67,2.48,-6.01,5.58,-3.11,-6.03,2.87,159.36,107.3,251.76,-30.35,-69.63,28.54,2.97,0.49,5.52,358,329,395.9,24262,5000,82536
8/3/2024,12:00:00,1,7.64,6.18,8.68,-0.54,-4.17,3.63,6.67,-1.55,8.43,-3.29,-5.99,3.41,101.75,62.94,202.7,-25.73,-54.92,28.13,4.47,2.79,8.08,361.9,347.8,374,28922,11869,35900
8/3/2024,18:00:00,1,8.63,7.36,9.52,-2.14,-4.7,0.48,6.93,3.31,8.46,-3.87,-7.91,3.3,108.87,86.34,130.99,-25.89,-65.37,24.09,5.42,2.78,12.26,362.7,354.6,375.7,30344,10434,39731
8/4/2024,0:00:00,1,9.32,7.55,11.55,-6.44,-8.11,-1.45,1.05,-4.54,7.22,-6.5,-10.68,-0.13,172.94,99.09,225.31,-44.86,-67.57,-0.86,8.22,3.81,14.59,338.3,321,365.7,14304,9954,47831
8/4/2024,6:00:00,1,13.38,11.67,14.89,-0.73,-9.53,9.53,-3.28,-8,3.64,-11.76,-14.78,-5.93,267.17,12.81,355.35,-65.05,-86.9,-26.69,8.17,3.19,13.54,372.2,327,394.2,20148,11655,33685
8/4/2024,12:00:00,1,15.84,12.74,19.61,7.07,-7.28,14.71,-6.55,-15.28,1.96,-10.34,-16.4,5.32,308.73,1.07,358.66,-42.22,-69.56,22.25,19.13,6.5,46.59,383.1,374.8,402.2,32532,17537,94576
8/4/2024,18:00:00,1,13.04,11.66,20.62,-4.7,-12.25,-0.53,-11.65,-13.27,-0.87,3.06,-1.61,17.48,245.85,183.49,267.72,13.96,-7.1,62.22,7.11,5,9.64,363.9,350.1,379.1,48762,36958,104149
8/5/2024,0:00:00,1,16.07,6.82,21.81,-4.47,-8.61,4.26,12.23,-5.64,18.49,5.09,-8.95,17.6,111.62,75.07,301.77,20.58,-71.55,55.8,5.86,0.25,25.77,446.5,378.1,545.1,195704,11087,488375
8/5/2024,6:00:00,1,5.67,1.79,14.57,-5.19,-11.51,3.31,-0.05,-4.68,4.19,-0.2,-6.92,9.08,185.77,8.93,352.13,-2.33,-80.23,51.08,19.2,11.34,27.76,503.6,455.4,517.4,221955,169396,401420
8/5/2024,12:00:00,1,4.65,3.91,5.31,-4.24,-5.26,-3.32,-1.2,-2.04,0.23,0.77,-2.68,2.11,194.69,176.8,210.42,9.94,-35.4,27.95,10.84,7.44,12.13,513.4,487.5,544.5,326068,96596,465455
8/5/2024,18:00:00,1,3.86,1.66,4.81,0.21,-4.52,3.51,-2.17,-4.12,-0.12,-0.01,-3.14,1.56,271.64,192.67,354.52,-0.15,-47.41,24.79,10.79,4.51,12.28,470,436.6,501.6,135453,81740,295381
8/6/2024,0:00:00,1,4.57,4.1,4.93,1.66,-2.15,3.79,-3.91,-4.63,-0.68,0.27,-2.94,3.4,290.62,203.07,325.64,3.19,-49.28,54.53,5.58,4,7.08,438.6,405.5,460.4,146221,45942,197742
8/6/2024,6:00:00,1,4.95,4.09,5.28,1.87,-2.21,4.48,-3.82,-5.07,0.42,2.4,-3.02,4.24,296.81,5.26,351.25,28.56,-47.78,58.71,5.42,2.96,8.3,440,414.1,470.9,157425,58880,317122
8/6/2024,12:00:00,1,4.39,3.76,5.18,2.17,-2.5,4.37,-2.44,-5.13,1.83,1.75,-2.92,4.64,311.72,2.98,357.05,22.59,-42.02,74.44,5.46,3.12,8.69,438.6,418,472.4,176095,64658,375363
8/6/2024,18:00:00,1,5.18,4.84,5.56,1.45,-3.37,4.57,-3.95,-5.47,1.17,1.93,-3.13,4.76,290.81,3.35,347.38,21.94,-38.64,69.05,4.98,3,8.71,432.9,417.3,472.1,168490,63753,391323
8/7/2024,0:00:00,1,5.17,3.98,5.49,1.59,-4.44,4.37,-3.72,-5.22,0.78,1.42,-4.33,4.19,291.98,10.2,349.29,16.6,-58.67,56.39,4.75,2.67,8.85,430.2,411.1,473.2,168707,52690,377395
8/7/2024,6:00:00,1,5.56,4.77,5.98,2.18,-2.04,4.41,-3.26,-5.45,0.82,1.71,-5.54,5.09,304.68,5.14,356.84,18.11,-83.98,68.13,4.64,2.7,6.39,427.3,408.6,456.1,161418,47232,404647
8/7/2024,12:00:00,1,5.7,4.82,6.13,2.55,-0.34,5.22,-2.9,-5.64,4.34,2.46,-3.96,5.41,322.79,2.47,353.28,25.92,-44.31,74.14,4.43,2.71,6.8,420.8,405.1,450.7,146872,49834,407024
8/7/2024,18:00:00,1,5.66,5.1,6.09,3.19,0.02,5.6,-2.65,-5.64,1.79,-1.24,-5.49,4.71,325.09,0.91,358.29,-13.04,-77.64,59.37,4.27,2.18,6.54,417,407.2,453.9,166153,52445,407270
8/8/2024,0:00:00,1,5.25,3.43,5.97,2.36,-2.68,5,-2.75,-5.4,2.81,0.46,-5.02,5.73,314.3,1.65,355.95,5.16,-72.64,83.68,4.73,2.87,7.21,434.9,410.9,460.8,256402,56640,453229
8/8/2024,6:00:00,1,5.65,5.3,6.86,3.47,-1.38,5.38,-2.65,-6.68,2.56,1.24,-5.37,5.88,323.89,6.02,356.39,12.39,-74.53,76.14,4.63,1.92,6.4,443.1,411.1,467.5,273636,56107,462514
8/8/2024,12:00:00,1,6.32,6.04,6.5,2.05,-1.25,3.8,-3.82,-6.3,3.14,4.54,-0.05,5.86,302.35,5.53,352.07,46.08,-0.46,70.66,3.06,1.67,6.02,420.5,404.1,482.4,118103,42433,450929
8/8/2024,18:00:00,1,6.6,6.04,6.86,4.59,1.73,6.03,-2.53,-6.04,3.78,2.97,-4.95,5.64,333.64,0.89,358.29,26.9,-48.78,58.97,5.11,0.47,6.89,474.7,414.4,500.4,318624,9774,425960
8/9/2024,0:00:00,1,7.06,6.3,7.45,3.66,-0.22,5.87,-4.41,-6.79,5.21,2.79,-6.92,6.04,317.82,3.06,356.83,23.37,-81.01,63.17,4.05,0.47,7.67,454,412.1,500.4,280711,9750,449605
8/9/2024,6:00:00,1,5.95,4.81,7.01,2.26,-2.21,6.09,-4.23,-6.72,3.4,2.52,-4.77,5.46,304.42,12.36,351.75,23.89,-64.07,73.48,6.89,3.27,8.41,448.5,431.6,478,373423,131477,425345
8/9/2024,12:00:00,1,5.37,3.96,6.23,2.15,-1.6,4.95,-3.13,-5.69,3.78,2.09,-4.33,5.44,313.56,6.14,354.93,23.91,-50.95,79.58,6.71,4.7,7.9,453.6,435.7,487.9,390798,163882,429103
8/9/2024,18:00:00,1,5.45,4.59,5.91,0.52,-3.26,4.52,-4.87,-5.77,2.01,-0.06,-3.36,4.06,278.38,7.04,334.23,-0.66,-39.05,50.84,5.95,2.48,7.71,457.6,436.5,487.8,380820,137789,453443
8/10/2024,0:00:00,1,5.47,4.9,5.7,0.69,-3.93,4.76,-4.3,-5.52,-1.2,-2.12,-4.65,2.89,276.79,196.6,331.82,-22.79,-58.7,32.63,5.58,1.45,8.06,474.6,415.2,503.1,360295,40152,432639
8/10/2024,6:00:00,1,5.45,5.21,5.74,1.33,-2.7,4.37,-4.8,-5.69,-2.47,1.33,-2.41,3.73,287.52,240.52,330.2,14.05,-27.8,44.28,5.81,1.39,6.84,493.6,409.8,506.7,354706,35854,420294
8/10/2024,12:00:00,1,9.3,5.75,11.49,0.57,-5.07,6.57,-8.26,-10.59,1.71,1.6,-6.18,8.51,275.73,35.24,333.24,10.07,-52.92,69.2,6.08,2.69,9.3,422.5,394.6,496.1,126180,34857,345585
8/10/2024,18:00:00,1,9.76,8.83,12.49,3.37,-3.58,8.48,-7.87,-11.88,1.53,3.99,-1.49,7.7,296.92,2.82,351.64,24.29,-8.58,48.19,6.23,3.21,9.58,424.7,405.3,460.3,134345,40444,365951
8/11/2024,0:00:00,1,16.11,12.07,17.07,-2.72,-9.32,4.46,-14.5,-16.38,-4.65,4.44,-13.11,11.1,260.04,209.93,300.26,17.07,-52.57,54.4,13.99,7.73,33.13,469.1,439.5,501.5,119460,63161,209756
8/11/2024,6:00:00,1,19.31,13.86,21.25,0.73,-10.63,15.96,-9.75,-18.27,15.3,9.83,-5.92,18.74,301.34,2.99,354.23,33.99,-19.82,73.31,19.38,10,32.94,475.7,437.2,491.6,83419,56999,149240
8/11/2024,12:00:00,1,16.63,11.31,21.49,0.12,-12.96,12.72,11.05,-16.14,19.65,7.92,-3.96,14.69,85.49,8.4,290.07,30.55,-13.94,72.68,27.69,14.29,50.39,471.2,458.2,491.6,86436,10944,152060
8/11/2024,18:00:00,1,16.78,8.69,22.63,-12.02,-18.36,6.35,6.42,-11,16.43,-0.58,-19.06,13.61,150.65,57.52,227.89,-2.23,-67.85,50.42,32.31,17.3,44.66,495.3,469.5,525.7,118420,93601,201574
8/12/2024,0:00:00,1,16.09,10.58,23.24,0.09,-12.76,4.93,5.05,-8.5,22.55,-10.55,-17.96,8.71,88.59,1.1,353.06,-55.67,-83.34,27.11,30.48,20.63,49.51,504.2,478,521.3,60817,39212,109547
8/12/2024,6:00:00,1,18.58,9.03,21.17,2.55,-6.78,11.38,0.77,-13.79,15.6,-13.42,-20.23,11.05,19.13,2.41,350.82,-52.59,-81.77,54.8,13.62,10.61,28.5,506.9,477,527.2,102060,11044,310351
8/12/2024,12:00:00,1,17.72,16.98,18.85,-3.94,-9.63,6.35,-9.9,-16.49,2.37,-13.83,-18.37,-4.9,262.77,36.44,343.3,-49.29,-83.94,-15.91,9.09,6.32,18.68,477.4,461.7,507.7,83754,19262,171258
8/12/2024,18:00:00,1,20.01,17.66,20.99,-10.19,-12.73,-4.68,-16.27,-19.61,-8.39,-5.52,-12.16,3.46,237.4,219.43,256.57,-15.61,-43.7,10.13,12.18,7.6,26.4,460.7,427.2,476.6,12921,6367,141662
8/13/2024,0:00:00,1,20.09,19.33,21.79,-12.24,-15.12,-8.42,-14.63,-17.17,-8.19,5.81,-2.11,14.61,228.44,212.99,243.43,16.88,-6.04,44.77,13.91,6.79,19.22,448.3,427.3,466.2,66380,19811,116834
8/13/2024,6:00:00,1,18.29,15.3,20.27,-11.33,-15.74,-7.39,-0.13,-8.2,5.64,13.18,7.36,16.39,183.77,145.38,217.32,46.96,23.02,62.04,8.03,4.46,15.95,431.1,407.6,456.1,87528,60646,132796
8/13/2024,12:00:00,1,11.83,7.67,15.12,-7.78,-10.03,-1.34,5.98,1.93,8.61,5.22,-7.05,11.03,139.66,109.26,161.56,26.32,-66.88,52.38,4.63,2.8,8.2,400.5,378.4,422.8,63253,13307,134312
8/13/2024,18:00:00,1,7.38,6.08,8.7,-2.82,-6.48,1.5,4.6,-4.15,7.14,-4.72,-7.18,3.09,141.41,76.13,234.26,-39.04,-76.5,21.6,6.25,2.95,9.77,387.4,368.3,422.7,17633,9585,359964
8/14/2024,0:00:00,1,4.56,1.04,7.15,-1.44,-3.81,2.4,-0.14,-4.49,4.83,-2.07,-6.43,2.88,176.13,17.03,334.91,-33.45,-76.6,83.31,6.87,3.08,16.2,415.4,389.4,466.6,86104,28953,432611
8/14/2024,6:00:00,1,4.86,2.83,5.13,-3.01,-3.94,-1.39,-3.3,-4.21,-0.94,1,-1.75,3.22,225.95,194.83,250.13,12.77,-24.05,40.74,4.65,4.07,6.2,430,418.2,460.3,133682,84060,195771
8/14/2024,12:00:00,1,4.96,4.61,5.72,-2.44,-3.74,-1.51,-4.15,-4.97,-0.47,0.18,-1.87,3.55,237.08,185.21,251.76,2.12,-23.34,46.45,4.17,3.15,5.13,408.6,397,429.7,107728,63620,174077
8/14/2024,18:00:00,1,7.31,5.82,8.99,-1.33,-4.31,3.03,-5.36,-6.79,0.37,4.35,-4.43,8.59,267.55,6.2,349.2,39.86,-37.31,84.27,5.64,4.18,9.07,396,376.3,410,47156,21498,115812
8/15/2024,0:00:00,1,8.17,7.38,8.86,0.87,-3.17,2.25,0.23,-6.23,2.38,7.83,5.46,8.62,355.88,2.82,355.57,76.08,38.32,87.2,1.73,0.33,9.47,406,337.4,499.9,32911,7244,358216
8/15/2024,6:00:00,1,7.67,6.71,8.05,4.59,2.71,6.76,-4.58,-6.34,-1.61,3.47,-0.18,6.61,316.1,300.74,343.82,27.3,-1.34,60.79,3.43,0.57,4.92,340.8,319.2,448.4,11638,5698,38640
8/15/2024,12:00:00,1,8.33,7.52,9.28,3.6,-0.27,6.06,-5.75,-7.27,0.2,4.53,-3.61,8.09,307.65,32.98,335.48,31.82,-27.15,81.25,3.82,1.03,7.57,366.9,324.6,472.3,33635,5000,429169
8/15/2024,18:00:00,1,7.38,5.95,8.63,4.76,2.42,6.06,-4.95,-7.04,-1.32,-2.26,-6.74,1.6,314.11,302.89,335.41,-18.45,-68.16,11.16,5.44,0.55,10.13,342.9,326.5,432.1,15149,5000,183537
8/16/2024,0:00:00,1,5.73,3.67,6.91,1.24,-1.04,2.93,-3.5,-5.91,2.31,-3.5,-6.59,0.31,292.27,3.6,354.66,-37.09,-83.21,2.67,1.84,0.36,6.07,379,339.4,500.2,44925,9748,334646
8/16/2024,6:00:00,1,5.32,2.09,6.53,-2.08,-4.19,2.89,-2.42,-6.38,2.77,-2.84,-5.01,0.56,248.8,128.14,321.97,-35.74,-67.59,7.36,4.52,0.45,14.12,364.4,345.1,499.7,31001,9848,216349
8/16/2024,12:00:00,1,6.49,2.84,7.01,-3.58,-5.5,0.07,4.6,-2.78,6.42,-0.22,-3.8,4.45,139.19,105.31,271.92,-2.12,-49.45,44.49,2.28,1.05,9.43,333.1,314.4,465.4,10714,5861,251443
8/16/2024,18:00:00,1,6,5.76,6.32,-4.32,-5.62,-1.27,3.41,0.79,4.8,0.54,-3.81,5.52,141.42,112.45,168.55,5.11,-40.76,67.03,6.67,1.24,7.37,460.8,314.9,469.7,264766,6930,376309
8/17/2024,0:00:00,1,5.83,4.01,6.35,-4.21,-6.08,0.34,1.87,-4.08,4.54,1.98,-5.06,5.25,156,84.73,268.83,19.82,-69.52,71.38,6.82,0.39,8.86,459.6,323.7,502,269005,5000,478738
8/17/2024,6:00:00,1,6.3,5.05,6.83,-1.49,-4.7,1.59,5.56,-0.53,6.42,0.13,-4.97,6.57,109.13,51.94,190.58,1.22,-49.47,80.03,2.2,0.44,8.89,343.1,316.8,498,18395,5000,469533
8/17/2024,12:00:00,1,16.78,6.67,22.37,-3.39,-10.42,8.02,5.55,-11.41,19.17,-0.67,-20.31,21.44,131.31,73.13,326.34,-4.68,-82.29,78.75,20.54,2.3,99.71,459.4,325.1,487.5,155953,12722,388004
8/17/2024,18:00:00,1,9.46,3.82,14.76,8.1,-5.06,13.36,-1.83,-8.77,3.16,2.86,-3.29,8.3,331.52,0.61,359.4,17.9,-27.64,43.53,57.44,29.01,72.9,449.2,437.6,467.9,72149,52911,99416
8/18/2024,0:00:00,1,12.76,8.9,15.39,6.14,1.03,12.84,-6.67,-11.67,0.88,6.9,-1.22,10.61,317.96,4.93,359.09,32.94,-7.34,56.25,32.93,12.8,39,432.2,413.9,452.7,54081,19930,79246
8/18/2024,6:00:00,1,12.58,7.54,19.03,-0.15,-5.92,7.29,-8.82,-16.83,-1.3,3.67,-4.25,17.06,270.65,224.68,320.24,22.57,-12.85,76.87,17.41,13.82,31.93,454,431.7,472.9,60595,17974,124959
8/18/2024,12:00:00,1,9.15,4.43,10.52,-6.14,-9.69,2.34,-5.28,-8.24,0.55,0.8,-5.11,9.33,223.34,172.43,309.25,6.27,-34.56,70.1,6.6,4.08,22.2,418.2,399.6,458.3,94972,44056,151029
8/18/2024,18:00:00,1,7.84,6.71,8.52,-4.92,-7.62,0.76,-3.73,-7.91,2.96,1.73,-6.19,7.18,216.03,153.06,276,12.8,-54.74,64.9,4.35,0.79,6.96,416.7,403.3,438.4,117069,47636,335017
8/19/2024,0:00:00,1,8.19,7.18,8.66,-6.21,-8.19,-0.95,-1.48,-7.78,7.47,3.21,-4.29,7.63,190.6,105.37,258.65,23.14,-35.22,65.08,2.42,0.81,6.97,426.3,401.3,449.2,137384,45178,316350
8/19/2024,6:00:00,1,6.89,6.38,7.57,-4.66,-6.74,2.1,2.48,-2.49,6.9,3.47,-6.01,7.05,143.96,48.89,205.61,30.62,-67.45,74.86,4.71,0.46,9.34,442.5,424.6,491.2,198277,45197,434255
8/19/2024,12:00:00,1,6.68,6.42,6.91,-4.44,-6.26,0.02,1.87,-5.72,4.95,0.52,-6.3,4.6,171.22,120.96,267.77,4.74,-75.79,43.59,3.38,0.14,6.51,433.7,417.9,591,186609,5000,301123
8/19/2024,18:00:00,1,6.83,6.44,7.37,-4.5,-7.02,4.13,2.16,-2.94,6.04,-3.4,-6.79,2.75,155.96,10.36,350.33,-29.91,-82.08,24.07,2.25,0.16,7.52,445.2,410.5,497.6,146199,5437,426480
